MBNL3	GATA3	1.0571985264272
GATA4	TCFAP2C	1.05692834543412
MBNL3	UTF1	1.05682897497455
AHCY	DAB2	-1.05515393086182
AHCY	FGFR2	-1.05460505907122
KLF5	KLF2	-1.05459573374153
GATA6	DAB2	-1.05357930012299
GATA6	FGFR2	-1.05328448027407
UTF1	DAB2	-1.05100524205168
UTF1	FGFR2	-1.05069171752783
MBNL3	CEBPA	1.04997592552037
NANOG	DAB2	-1.0496941244988
NANOG	FGFR2	-1.04921287477194
AHCY	ACTB	-1.04876173163281
AHCY	GAPDH	1.04876173149624
TSPAN8	ESRRB	1.04796731101656
GATA6	ACTB	-1.04706511104677
GATA6	GAPDH	1.04706511087374
MBNL3	PDGFA	1.04468285929465
UTF1	ACTB	-1.0445120593843
UTF1	GAPDH	1.04451205921495
TSPAN8	HAND1	1.04441272812847
TSPAN8	CDX2	1.04371023807538
GRHL1	DAB2	1.04354713513375
NANOG	ACTB	-1.04330170900064
NANOG	GAPDH	1.04330170885567
MBNL3	GRHL2	1.04272868055689
GRHL1	FGFR2	1.04216760585179
GRHL1	ACTB	1.03765863953151
GRHL1	GAPDH	-1.03765863951786
KRT8	KLF4	-1.03596686224367
PDGFA	TCFAP2C	-1.03318673387082
KLF5	AQP3	-1.0328964931246
KRT8	GATA3	-1.03251928729509
KRT8	UTF1	-1.03217108092514
AHCY	KLF5	-1.02671688851941
KLF5	RUNX1	-1.02594468070658
KRT8	CEBPA	-1.02550582140745
GATA6	KLF5	-1.02492327867488
UTF1	KLF5	-1.02243767746422
NANOG	KLF5	-1.0213390059437
KRT8	PDGFA	-1.02030057438744
KRT8	GRHL2	-1.01840969668554
GRHL1	KLF5	1.01628655618242
GATA4	DAB2	0.99934079244419
TSPAN8	GATA6	0.998707904193945
GATA4	FGFR2	0.997889283607563
FGFR2	SALL4	0.994734236042155
GATA4	GAPDH	-0.993771716972097
GATA4	ACTB	0.993771716966054
AHCY	POU5F1	-0.979901676886018
GATA6	POU5F1	-0.978340015695097
PDGFA	DAB2	-0.976599452121545
PDGFA	FGFR2	-0.976342263630481
UTF1	POU5F1	-0.975954022382134
NANOG	POU5F1	-0.974807287631158
GATA4	KLF5	0.973373266492197
PDGFA	ACTB	-0.970550413368377
PDGFA	GAPDH	0.970550413206359
GRHL1	POU5F1	0.969450179574208
KLF5	ESRRB	-0.96339606356164
KLF5	HAND1	-0.960361836264836
AQP3	SALL4	-0.958690119746612
LCP1	SALL4	-0.95847835427705
KLF5	CDX2	-0.958325059453812
GAPDH	SALL4	0.955639508351481
ACTB	SALL4	-0.955639355157566
AHCY	KLF2	-0.951688066478903
GATA6	KLF2	-0.950313158994685
PDGFA	KLF5	-0.95002262743944
TSPAN8	KLF4	0.949239458685939
CDX2	SALL4	-0.948370968555771
UTF1	KLF2	-0.947982100200314
NANOG	KLF2	-0.946775854184853
TSPAN8	GATA3	0.946044505539215
TSPAN8	UTF1	0.945695631897207
GRHL1	KLF2	0.941067864763671
TSPAN8	CEBPA	0.939760075370517
MBNL3	SOX13	0.939211491587288
TSPAN8	PDGFA	0.934826746517082
TSPAN8	GRHL2	0.933203871611199
AHCY	AQP3	-0.932384685299162
GATA6	AQP3	-0.930824288480235
UTF1	AQP3	-0.92856066820887
GATA4	POU5F1	0.928438032812757
NANOG	AQP3	-0.927518635012629
AHCY	RUNX1	-0.925614359758177
GATA6	RUNX1	-0.924445220292959
GRHL1	AQP3	0.922687213979441
MBNL3	MSC	0.922291210690144
UTF1	RUNX1	-0.922168029368904
NANOG	RUNX1	-0.92087885597142
MBNL3	GATA4	0.919207260257173
KRT8	SOX13	-0.917311743138697
KLF5	GATA6	-0.916642306688671
GRHL1	RUNX1	0.914731159767328
CEBPA	TCFAP2C	0.911902993129904
MSC	SALL4	-0.911069450567898
PDGFA	POU5F1	-0.906852046343848
GATA4	KLF2	0.901183010343556
KRT8	MSC	-0.900742608233811
KRT8	GATA4	-0.897803323949783
GATA4	AQP3	0.883690308945368
PDGFA	KLF2	-0.880879517541116
GATA4	RUNX1	0.875872767875933
KLF5	KLF4	-0.872118383674712
AHCY	ESRRB	-0.869280800676108
KLF5	GATA3	-0.868665709238209
KLF5	UTF1	-0.868237716722945
GATA6	ESRRB	-0.868106350839707
AHCY	HAND1	-0.86646575782044
UTF1	ESRRB	-0.865969335314659
GATA6	HAND1	-0.865354874937694
AHCY	CDX2	-0.865083699111694
NANOG	ESRRB	-0.864814772408837
KLF5	CEBPA	-0.864488844074975
GATA6	CDX2	-0.863625153832995
UTF1	HAND1	-0.863217864568938
PDGFA	AQP3	-0.862803790286434
CEBPA	DAB2	0.8622577364164
NANOG	HAND1	-0.862028447603273
UTF1	CDX2	-0.861526481955749
CEBPA	FGFR2	0.860856348382359
NANOG	CDX2	-0.860566197577544
GRHL1	ESRRB	0.859307729024689
KLF5	PDGFA	-0.858232076392635
KLF5	GRHL2	-0.857823275908844
CEBPA	GAPDH	-0.857528157545211
CEBPA	ACTB	0.857528157518646
PDGFA	RUNX1	-0.856912299914171
GRHL1	HAND1	0.856329129927926
GRHL1	CDX2	0.856118988442908
SALL4	SALL4	0.854702624984983
FGFR2	TCFAP2C	0.847634483636887
GATA3	SALL4	-0.846557770984621
MBNL3	SNAIL	0.844812818007577
TSPAN8	SOX13	0.840589059639455
CEBPA	KLF5	0.84000286931028
AHCY	GATA6	-0.82757474320854
GATA6	GATA6	-0.826088387993366
TSPAN8	MSC	0.825243347207918
KRT8	SNAIL	-0.82512407784463
UTF1	GATA6	-0.824087992523931
NANOG	GATA6	-0.82323068167718
GATA4	ESRRB	0.822848656167083
TSPAN8	GATA4	0.822768861266887
GATA4	HAND1	0.819962773896745
GATA4	CDX2	0.819942690701894
GRHL1	GATA6	0.819302558857875
LCP1	TCFAP2C	-0.816540193230202
AQP3	TCFAP2C	-0.815909326404575
GAPDH	TCFAP2C	0.813245835498011
ACTB	TCFAP2C	-0.813245705041311
MBNL3	LCP1	-0.812627866452639
CDX2	TCFAP2C	-0.807155944424834
PDGFA	ESRRB	-0.8046840801214
PDGFA	HAND1	-0.802134061232122
FGFR2	DAB2	0.801556262453381
CEBPA	POU5F1	0.801136407682275
PDGFA	CDX2	-0.800515347785248
FGFR2	FGFR2	0.800000465576825
FGFR2	GAPDH	-0.797288382909417
FGFR2	ACTB	0.797288382847552
KRT8	LCP1	0.793707876096609
MBNL3	NANOG	0.793484765349029
AHCY	KLF4	-0.787088644839726
GATA6	KLF4	-0.785896493343743
GATA4	GATA6	0.784729308333114
AHCY	GATA3	-0.784141366591637
UTF1	KLF4	-0.783973783771793
AHCY	UTF1	-0.783791916294863
NANOG	KLF4	-0.783012262388577
GATA6	GATA3	-0.782825701198605
GATA6	UTF1	-0.782445749457985
FGFR2	KLF5	0.78113025297015
UTF1	GATA3	-0.780921949298776
UTF1	UTF1	-0.780536773756928
NANOG	GATA3	-0.780046745846806
AHCY	CEBPA	-0.779848952016539
NANOG	UTF1	-0.779692502881697
GATA6	CEBPA	-0.778940067702033
GRHL1	KLF4	0.778487553041369
CEBPA	KLF2	0.777535491449301
UTF1	CEBPA	-0.777016844555546
GRHL1	GATA3	0.775997844497168
NANOG	CEBPA	-0.77587844486812
GRHL1	UTF1	0.775749488656814
MSC	TCFAP2C	-0.775503880377527
MBNL3	FGF4	0.775174500309858
KRT8	NANOG	-0.774956310751694
AHCY	PDGFA	-0.774767784268386
AHCY	GRHL2	-0.774043328305813
GATA6	PDGFA	-0.773432074403601
GATA6	GRHL2	-0.772983226499675
KLF5	SOX13	-0.772931501100587
LCP1	DAB2	-0.772065091206564
UTF1	PDGFA	-0.771548661349404
AQP3	FGFR2	-0.77120319820376
AQP3	DAB2	-0.771157754284841
UTF1	GRHL2	-0.771088584537284
LCP1	FGFR2	-0.770872295925649
NANOG	PDGFA	-0.770713490977984
GRHL1	CEBPA	0.770425968115808
NANOG	GRHL2	-0.770061897529739
RUNX1	SALL4	0.769472509463516
GAPDH	FGFR2	0.768763424132564
ACTB	FGFR2	-0.768763300913466
GAPDH	DAB2	0.76861331140667
ACTB	DAB2	-0.768613188074833
LCP1	GAPDH	0.767803334881779
LCP1	ACTB	-0.767803334867222
GRHL1	PDGFA	0.76683591347788
AQP3	ACTB	-0.766253529905915
AQP3	GAPDH	0.766253529741658
PDGFA	GATA6	-0.765717390156787
GRHL1	GRHL2	0.765215427793135
GAPDH	ACTB	0.763669308770719
GAPDH	GAPDH	-0.763669308592489
ACTB	ACTB	-0.763669186160563
ACTB	GAPDH	0.763669185982333
CDX2	FGFR2	-0.762896649463281
CDX2	DAB2	-0.762895122647109
CEBPA	AQP3	0.762569205481195
CDX2	ACTB	-0.758067340868881
CDX2	GAPDH	0.758067340712637
KLF5	GATA4	-0.757336234411952
KRT8	FGF4	-0.757111349912612
KLF5	MSC	-0.75706320464382
TSPAN8	SNAIL	0.756124665070138
CEBPA	RUNX1	0.755601408797587
LCP1	KLF5	-0.752077502952271
AQP3	KLF5	-0.749914531850221
GAPDH	KLF5	0.747334845048983
ACTB	KLF5	-0.747334724990909
GATA4	KLF4	0.745521649746262
FGFR2	POU5F1	0.744835974882429
MBNL3	GRHL1	0.743220989947787
GATA4	GATA3	0.743199342886071
GATA4	UTF1	0.742986425874322
CDX2	KLF5	-0.741924928934963
GATA4	CEBPA	0.7376576443681
GATA4	PDGFA	0.734448096653846
MSC	DAB2	-0.733005315225174
MSC	FGFR2	-0.732861329550541
GATA4	GRHL2	0.73274898620249
SALL4	TCFAP2C	0.728529321201138
PDGFA	KLF4	-0.72847310360822
MSC	ACTB	-0.728449826757374
MSC	GAPDH	0.728449826627519
TSPAN8	LCP1	-0.727381071004763
KRT8	GRHL1	-0.725904760437044
POU5F1	SALL4	-0.725668386756423
PDGFA	GATA3	-0.725617278430948
PDGFA	UTF1	-0.72526235368646
MBNL3	SOX17	0.723247798790396
FGFR2	KLF2	0.722748823465529
PDGFA	CEBPA	-0.722041336459181
GATA3	TCFAP2C	-0.720495488377551
LCP1	POU5F1	-0.717317049552223
PDGFA	PDGFA	-0.71690666989276
PDGFA	GRHL2	-0.716510857495215
AQP3	POU5F1	-0.715985200430829
GAPDH	POU5F1	0.713583504353955
ACTB	POU5F1	-0.713583389798866
MSC	KLF5	-0.713009484901012
MBNL3	DPPAI	-0.710297384314858
TSPAN8	NANOG	0.709995964945306
CEBPA	ESRRB	0.709900018171732
FGFR2	AQP3	0.709053465589883
CDX2	POU5F1	-0.708331511986305
CEBPA	CDX2	0.707564795659748
CEBPA	HAND1	0.707376848677021
KRT8	SOX17	-0.70639245955382
FGFR2	RUNX1	0.702195718491196
SNAIL	SALL4	0.697583322093686
AHCY	SOX13	-0.697364739604974
GATA6	SOX13	-0.69647008903342
LCP1	KLF2	-0.696221961997088
AQP3	KLF2	-0.695619373490204
KLF5	SNAIL	-0.695491934279001
UTF1	SOX13	-0.694753456288281
TSPAN8	FGF4	0.693798529437077
NANOG	SOX13	-0.693791192284414
KRT8	DPPAI	0.693733096447522
GAPDH	KLF2	0.693342719700708
ACTB	KLF2	-0.693342608471022
MBNL3	AHCY	0.693057947338358
GRHL1	SOX13	0.689204817686501
SALL4	DAB2	0.689007358776192
CDX2	KLF2	-0.688159578519164
SALL4	FGFR2	0.687335358912049
SALL4	GAPDH	-0.685515625203363
SALL4	ACTB	0.685515625102141
AHCY	MSC	-0.683619060632459
AHCY	GATA4	-0.683035471559722
LCP1	AQP3	-0.682765859962821
GATA6	GATA4	-0.682355050439045
GATA6	MSC	-0.682302694682852
AQP3	AQP3	-0.681133946808465
GATA3	FGFR2	-0.680995639259139
GATA3	DAB2	-0.680980976510138
UTF1	MSC	-0.680672028032146
UTF1	GATA4	-0.680656786888476
MSC	POU5F1	-0.680641956217415
NANOG	MSC	-0.680009281881321
NANOG	GATA4	-0.67958720570963
GAPDH	AQP3	0.678819487172958
ACTB	AQP3	-0.678819378158581
CEBPA	GATA6	0.677229726340229
GRHL1	MSC	0.677092072978048
KRT8	AHCY	-0.676870236642933
AQP3	RUNX1	-0.676857810060865
GATA3	ACTB	-0.676664535900419
GATA3	GAPDH	0.676664535759692
LCP1	RUNX1	-0.676618924728559
GAPDH	RUNX1	0.674711017215765
ACTB	RUNX1	-0.674710909065707
GRHL1	GATA4	0.674396129983373
CDX2	AQP3	-0.673865889913724
SALL4	KLF5	0.671795132318806
KLF5	LCP1	0.669622427462488
CDX2	RUNX1	-0.669569478122529
TSPAN8	GRHL1	0.665247534767129
GATA3	KLF5	-0.662252754831727
MSC	KLF2	-0.661182487987607
GATA4	SOX13	0.659933627717966
FGFR2	ESRRB	0.659795674396616
FGFR2	CDX2	0.65791923774857
FGFR2	HAND1	0.657390297492693
RUNX1	TCFAP2C	0.655746236025093
KLF5	NANOG	-0.65139956208364
GATA4	MSC	0.648556670371149
MSC	AQP3	-0.647565999783468
TSPAN8	SOX17	0.64731087805521
GATA4	GATA4	0.645656947221894
PDGFA	SOX13	-0.645585931285049
CEBPA	KLF4	0.643263981548751
MSC	RUNX1	-0.64321612962427
CEBPA	GATA3	0.641337916951233
CEBPA	UTF1	0.641166100466533
SALL4	POU5F1	0.640384652499497
KLF5	FGF4	-0.63818402518629
CEBPA	CEBPA	0.636323366115154
LCP1	ESRRB	-0.63568178923205
TSPAN8	DPPAI	-0.635614589955853
AQP3	ESRRB	-0.635529450490395
CEBPA	PDGFA	0.633803652490566
AQP3	HAND1	-0.633575081034819
LCP1	CDX2	-0.633514898798538
GAPDH	ESRRB	0.633483981534023
ACTB	ESRRB	-0.633483879951559
LCP1	HAND1	-0.633438030941311
PDGFA	GATA4	-0.632517263286564
PDGFA	MSC	-0.632442769188724
GATA3	POU5F1	-0.632274463766277
CEBPA	GRHL2	0.632180724478516
AQP3	CDX2	-0.631950627002615
GAPDH	HAND1	0.631559006535523
ACTB	HAND1	-0.631558905293282
FGFR2	GATA6	0.629806321714044
GAPDH	CDX2	0.629799620518237
ACTB	CDX2	-0.629799519370806
CDX2	ESRRB	-0.628699227148404
AHCY	SNAIL	-0.62742121426521
CDX2	HAND1	-0.62675631958252
GATA6	SNAIL	-0.626672166871292
CDX2	CDX2	-0.62520793078441
UTF1	SNAIL	-0.625124163768159
MSX2	SALL4	-0.624357902426408
NANOG	SNAIL	-0.624222205953779
SALL4	KLF2	0.621210193336705
RUNX1	DAB2	0.62012355535738
TSPAN8	AHCY	0.620108760148161
GRHL1	SNAIL	0.619898874323778
RUNX1	FGFR2	0.618824894157503
POU5F1	TCFAP2C	-0.617448663887627
RUNX1	GAPDH	-0.616871752662514
RUNX1	ACTB	0.616871752601133
GATA3	KLF2	-0.614274309205008
MBNL3	MBNL3	0.612815267033517
KLF5	GRHL1	-0.612329985133325
SALL4	AQP3	0.609717394958316
LCP1	GATA6	-0.606332648347751
RUNX1	KLF5	0.60441800069028
AQP3	GATA6	-0.604389773534253
MSC	ESRRB	-0.60401176758252
AHCY	LCP1	0.603898962960875
GATA6	LCP1	0.603318849617576
SALL4	RUNX1	0.603318759113309
GAPDH	GATA6	0.602295708465647
ACTB	GATA6	-0.602295611686252
MSC	HAND1	-0.602112459749199
UTF1	LCP1	0.601808974646432
GATA3	AQP3	-0.601505801739689
NANOG	LCP1	0.600854683993143
MSC	CDX2	-0.600814622337729
KRT8	MBNL3	-0.598544319011076
FGFR2	KLF4	0.597994371519003
CDX2	GATA6	-0.597957790544313
GATA3	RUNX1	-0.597685671998098
FGFR2	GATA3	0.596333947741647
FGFR2	UTF1	0.596201835869384
GRHL1	LCP1	-0.596186482666805
KLF5	SOX17	-0.595309110883839
SNAIL	TCFAP2C	0.594372429863549
GATA4	SNAIL	0.593542850874732
FGFR2	CEBPA	0.591267047510963
FGFR2	PDGFA	0.589361379344358
MBNL3	PECAM1	0.588226927529337
AHCY	NANOG	-0.588188509893188
FGFR2	GRHL2	0.587580786288215
GATA6	NANOG	-0.587068322377222
UTF1	NANOG	-0.585650398146115
NANOG	NANOG	-0.585084364835171
POU5F1	FGFR2	-0.583780069672538
KLF5	DPPAI	0.583670375961065
POU5F1	DAB2	-0.583526433517706
GRHL1	NANOG	0.582519768407525
PDGFA	SNAIL	-0.580894003386232
POU5F1	ACTB	-0.579701621932545
POU5F1	GAPDH	0.57970162177639
RUNX1	POU5F1	0.576278794632903
LCP1	KLF4	-0.57597836117871
AHCY	FGF4	-0.575715545206147
AQP3	KLF4	-0.57521159574353
GATA6	FGF4	-0.575032980591309
MSC	GATA6	-0.574676305966963
KRT8	PECAM1	-0.574521474378674
LCP1	GATA3	-0.574220056409648
LCP1	UTF1	-0.574069437660447
UTF1	FGF4	-0.573609250321234
GAPDH	KLF4	0.573306816191825
ACTB	KLF4	-0.573306724189362
AQP3	GATA3	-0.57283102803719
NANOG	FGF4	-0.572781344894109
AQP3	UTF1	-0.572522428684212
GAPDH	GATA3	0.570879603182541
ACTB	GATA3	-0.570879511499912
GATA4	LCP1	-0.570770378951025
GAPDH	UTF1	0.570561022039875
ACTB	UTF1	-0.570560930392081
AQP3	CEBPA	-0.570399769472408
LCP1	CEBPA	-0.569825041757828
CEBPA	SOX13	0.569323037388792
CDX2	KLF4	-0.569052417149353
FGF4	SALL4	0.568908107694282
GRHL1	FGF4	0.568797654314589
KLF5	AHCY	-0.568702027982686
GAPDH	CEBPA	0.568623154229935
ACTB	CEBPA	-0.568623063126164
LCP1	PDGFA	-0.567472057450117
POU5F1	KLF5	-0.567225012902627
SALL4	ESRRB	0.566994831980151
CDX2	GATA3	-0.566719574945649
CDX2	UTF1	-0.566419946257631
LCP1	GRHL2	-0.566075714235417
AQP3	PDGFA	-0.56592110018888
AQP3	GRHL2	-0.565875451167068
SALL4	CDX2	0.565760942858032
SALL4	HAND1	0.564848927814973
CDX2	CEBPA	-0.564244033903135
GAPDH	GRHL2	0.564046993794703
ACTB	GRHL2	-0.564046903338774
GAPDH	PDGFA	0.563978943502329
ACTB	PDGFA	-0.563978852908784
SNAIL	DAB2	0.562037146091625
GATA3	ESRRB	-0.561204320121118
SNAIL	FGFR2	0.561027146171668
CDX2	PDGFA	-0.559889532158737
CDX2	GRHL2	-0.559796074834015
CEBPA	MSC	0.559768396571329
GATA3	HAND1	-0.559469427356783
PDGFA	LCP1	0.559249908543773
RUNX1	KLF2	0.559136983014957
SNAIL	GAPDH	-0.559006157142377
SNAIL	ACTB	0.559006157111129
GATA3	CDX2	-0.558073904595588
GATA4	NANOG	0.557971551583929
CEBPA	GATA4	0.556888428429207
AHCY	GRHL1	-0.552257581255694
GATA6	GRHL1	-0.551707161912596
UTF1	GRHL1	-0.550339410446512
NANOG	GRHL1	-0.549469412438139
RUNX1	AQP3	0.548621570983622
TSPAN8	MBNL3	0.548593396467455
EOMES	SALL4	0.548189743285715
SNAIL	KLF5	0.547631760000506
MSC	KLF4	-0.546774424533124
GRHL1	GRHL1	0.545280570986852
GATA4	FGF4	0.544613059857324
MSC	GATA3	-0.544600938522487
MBNL3	KRT8	-0.544354937711715
MSC	UTF1	-0.544345977375587
PDGFA	NANOG	-0.544160157048299
RUNX1	RUNX1	0.543175514992243
MSC	CEBPA	-0.541997361243554
SALL4	GATA6	0.541705484455053
POU5F1	POU5F1	-0.541691230729083
MSC	PDGFA	-0.5380680936969
MSC	GRHL2	-0.53780792383376
AHCY	SOX17	-0.537075062396156
GATA6	SOX17	-0.536409822590383
UTF1	SOX17	-0.535088511506314
NANOG	SOX17	-0.534330874992572
GATA3	GATA6	-0.533745754347514
PDGFA	FGF4	-0.533026299807118
MBNL3	TCFAP2A	-0.532211402368774
KRT8	KRT8	0.531703078977374
MSX2	TCFAP2C	-0.531545354654033
GRHL1	SOX17	0.530714632559569
FGFR2	SOX13	0.529091849372724
AHCY	DPPAI	0.526863600652538
TSPAN8	PECAM1	0.526461311543537
POU5F1	KLF2	-0.526406501175196
MBNL3	TCF23	0.526396463320135
GATA6	DPPAI	0.525987025319326
UTF1	DPPAI	0.524707708037704
NANOG	DPPAI	0.524117354556834
SNAIL	POU5F1	0.522236256905191
GATA4	GRHL1	0.522036855724151
GRHL1	DPPAI	-0.521366561409741
FGFR2	MSC	0.5206712247457
KRT8	TCFAP2A	0.519807970384913
FGFR2	GATA4	0.517340106467967
POU5F1	AQP3	-0.515260208566141
DPPAI	SALL4	0.514146520159201
KRT8	TCF23	-0.514117607899919
SALL4	KLF4	0.514054331969027
AHCY	AHCY	-0.513590483012393
SALL4	GATA3	0.512793615829328
SALL4	UTF1	0.512726006989658
GATA6	AHCY	-0.512554643827932
POU5F1	RUNX1	-0.512354300540141
CEBPA	SNAIL	0.512014782074792
PDGFA	GRHL1	-0.511412856112534
UTF1	AHCY	-0.511322626298418
NANOG	AHCY	-0.510866255784231
RUNX1	ESRRB	0.510404092224759
AQP3	SOX13	-0.509924728160793
LCP1	SOX13	-0.509810681378603
RUNX1	CDX2	0.509061090444289
GRHL1	AHCY	0.508833621624466
RUNX1	HAND1	0.508522640559139
GAPDH	SOX13	0.508297239485264
ACTB	SOX13	-0.508297158001648
GATA4	SOX17	0.508164377494728
GATA3	KLF4	-0.507952835725255
SALL4	CEBPA	0.507910756947066
SALL4	PDGFA	0.506848136215586
SNAIL	KLF2	0.506798232026913
GATA3	GATA3	-0.505859786629409
GATA3	UTF1	-0.505596267836354
KLF5	MBNL3	-0.50554743311503
SALL4	GRHL2	0.504951271303081
CDX2	SOX13	-0.504435284726895
GATA3	CEBPA	-0.503673390785408
MSX2	DAB2	-0.502453159269372
MSX2	FGFR2	-0.502216772358454
SOX17	SALL4	0.501329478419745
LCP1	MSC	-0.501129624248395
AQP3	GATA4	-0.499793382808649
GATA3	PDGFA	-0.499764137441766
GATA3	GRHL2	-0.499693097126826
MSX2	ACTB	-0.499399711399918
MSX2	GAPDH	0.499399711331535
GATA4	DPPAI	-0.499333824811856
AQP3	MSC	-0.499101003068042
LCP1	GATA4	-0.498726263626133
GAPDH	GATA4	0.498283064176193
ACTB	GATA4	-0.498282984404539
GAPDH	MSC	0.497338159343665
ACTB	MSC	-0.497338079381981
PDGFA	SOX17	-0.497226244749966
SNAIL	AQP3	0.497123457547657
CDX2	GATA4	-0.494379598055511
CDX2	MSC	-0.493805152807103
SNAIL	RUNX1	0.49243553991715
CEBPA	LCP1	-0.492284428326104
MSX2	KLF5	-0.488890633780402
PDGFA	DPPAI	0.487555238722139
GATA4	AHCY	0.487420311198983
RUNX1	GATA6	0.487342582342302
TSPAN8	KRT8	-0.487340604544997
FGF4	TCFAP2C	0.484768744729532
MSC	SOX13	-0.484598055815011
KLF5	PECAM1	-0.484142901670117
CEBPA	NANOG	0.481572405883069
POU5F1	ESRRB	-0.481004655337119
POU5F1	HAND1	-0.479577979904362
POU5F1	CDX2	-0.478045147990614
TSPAN8	TCFAP2A	-0.476266161203793
FGFR2	SNAIL	0.47577833330208
PDGFA	AHCY	-0.475091048380369
MSC	GATA4	-0.474828323207849
MSC	MSC	-0.474596972637152
TSPAN8	TCF23	0.471084130414046
CEBPA	FGF4	0.469801873654204
EOMES	TCFAP2C	0.466991873012269
MSX2	POU5F1	-0.466614436232752
SNAIL	ESRRB	0.462682292253661
RUNX1	KLF4	0.462644304290268
RUNX1	GATA3	0.46140916836998
RUNX1	UTF1	0.461319030344974
SNAIL	CDX2	0.461269238066276
SNAIL	HAND1	0.461014633015723
AQP3	SNAIL	-0.458879149217968
LCP1	SNAIL	-0.458505616227648
FGF4	DAB2	0.458407710628623
FGF4	FGFR2	0.457533740995553
GAPDH	SNAIL	0.457441588354102
ACTB	SNAIL	-0.457441515053775
RUNX1	CEBPA	0.457337505725719
FGFR2	LCP1	-0.457298480810963
POU5F1	GATA6	-0.457116438209407
RUNX1	PDGFA	0.45602803063011
FGF4	GAPDH	-0.455962356098285
FGF4	ACTB	0.455962356065561
AHCY	MBNL3	-0.455756714144785
GATA6	MBNL3	-0.455452894630767
SALL4	SOX13	0.454611270938654
RUNX1	GRHL2	0.454545328888588
UTF1	MBNL3	-0.454312667460941
CDX2	SNAIL	-0.453930726579263
NANOG	MBNL3	-0.453492328378009
MSX2	KLF2	-0.453193862565405
GATA3	SOX13	-0.450276122838303
CEBPA	GRHL1	0.450268727090668
GRHL1	MBNL3	0.449501541211071
KLF5	KRT8	0.449449122453346
SALL4	MSC	0.447943758920374
FGFR2	NANOG	0.447913811523699
FGF4	KLF5	0.446710826902592
HAND1	SALL4	0.446332406956747
SALL4	GATA4	0.444255593743082
MSX2	AQP3	-0.443979528266166
AQP3	LCP1	0.441923882963556
EOMES	DAB2	0.441553278927915
SNAIL	GATA6	0.441528986812635
GATA3	GATA4	-0.441315617866398
EOMES	FGFR2	0.440896583621927
LCP1	LCP1	0.440881627577264
MSX2	RUNX1	-0.44078868162863
GATA3	MSC	-0.440771413160323
GAPDH	LCP1	-0.440594748694205
ACTB	LCP1	0.4405946781688
EOMES	GAPDH	-0.439098705589261
EOMES	ACTB	0.439098705584506
CEBPA	SOX17	0.438376625073737
DPPAI	TCFAP2C	0.437561724717135
KLF5	TCFAP2A	0.437476831002205
MBNL3	EOMES	0.437466263293107
CDX2	LCP1	0.437134036324213
AHCY	PECAM1	-0.436791465759136
FGFR2	FGF4	0.436547711395533
GATA6	PECAM1	-0.436243171738922
MSC	SNAIL	-0.436045833781604
POU5F1	KLF4	-0.435240739935811
